model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,10,10,0,0,0.5,1.0,0.6667
SixKCNN,6,0,10,4,1.0,0.6,0.75
EightKCNN,10,6,4,0,0.625,1.0,0.7692
TenKCNN,8,0,10,2,1.0,0.8,0.8889
TwelveKCNN,10,1,9,0,0.9091,1.0,0.9524
