model_class,tp,fp,tn,fn,precision,recall,f1
FourKMLP,4,10,0,6,0.2857,0.4,0.3333
SixKMLP,4,0,10,6,1.0,0.4,0.5714
EightKMLP,10,10,0,0,0.5,1.0,0.6667
TenKMLP,6,0,10,4,1.0,0.6,0.75
TwelveKMLP,10,0,10,0,1.0,1.0,1.0
