model_class,tp,fp,tn,fn,precision,recall,f1
FourKMLP,4,10,0,6,0.2857,0.4,0.3333
SixKMLP,1,0,10,9,1.0,0.1,0.1818
EightKMLP,10,10,0,0,0.5,1.0,0.6667
TenKMLP,3,0,10,7,1.0,0.3,0.4615
TwelveKMLP,2,0,10,8,1.0,0.2,0.3333
