model_class,tp,fp,tn,fn,precision,recall,f1
FourKMLP,10,10,0,0,0.5,1.0,0.6667
SixKMLP,10,10,0,0,0.5,1.0,0.6667
EightKMLP,10,10,0,0,0.5,1.0,0.6667
TenKMLP,9,6,4,1,0.6,0.9,0.72
TwelveKMLP,10,10,0,0,0.5,1.0,0.6667
