model_class,tp,fp,tn,fn,precision,recall,f1
FourKMLP,3,0,10,7,1.0,0.3,0.4615
SixKMLP,10,7,3,0,0.5882,1.0,0.7407
EightKMLP,10,10,0,0,0.5,1.0,0.6667
TenKMLP,10,5,5,0,0.6667,1.0,0.8
TwelveKMLP,10,0,10,0,1.0,1.0,1.0
