model_class,tp,fp,tn,fn,precision,recall,f1
FourKMLP,0,6,4,10,0.0,0.0,0.0
SixKMLP,2,0,10,8,1.0,0.2,0.3333
EightKMLP,10,10,0,0,0.5,1.0,0.6667
TenKMLP,8,8,2,2,0.5,0.8,0.6154
TwelveKMLP,1,10,0,9,0.0909,0.1,0.0952
