model_class,tp,fp,tn,fn,precision,recall,f1
FourKMLP,10,10,0,0,0.5,1.0,0.6667
SixKMLP,7,2,8,3,0.7778,0.7,0.7368
EightKMLP,6,3,7,4,0.6667,0.6,0.6316
TenKMLP,7,1,9,3,0.875,0.7,0.7778
TwelveKMLP,7,7,3,3,0.5,0.7,0.5833
