model_class,tp,fp,tn,fn,precision,recall,f1
FourKMLP,3,0,10,7,1.0,0.3,0.4615
SixKMLP,3,0,10,7,1.0,0.3,0.4615
EightKMLP,0,0,10,10,0.0,0.0,0.0
TenKMLP,7,0,10,3,1.0,0.7,0.8235
TwelveKMLP,10,10,0,0,0.5,1.0,0.6667
