model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,9,3,7,1,0.75,0.9,0.8182
SixKCNN,9,3,7,1,0.75,0.9,0.8182
EightKCNN,8,0,10,2,1.0,0.8,0.8889
TenKCNN,10,9,1,0,0.5263,1.0,0.6897
TwelveKCNN,10,0,10,0,1.0,1.0,1.0
