model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,8,0,10,2,1.0,0.8,0.8889
SixKCNN,10,7,3,0,0.5882,1.0,0.7407
EightKCNN,10,6,4,0,0.625,1.0,0.7692
TenKCNN,10,7,3,0,0.5882,1.0,0.7407
TwelveKCNN,10,10,0,0,0.5,1.0,0.6667
