model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,10,2,8,0,0.8333,1.0,0.9091
SixKCNN,10,3,7,0,0.7692,1.0,0.8696
EightKCNN,10,0,10,0,1.0,1.0,1.0
TenKCNN,10,9,1,0,0.5263,1.0,0.6897
TwelveKCNN,10,0,10,0,1.0,1.0,1.0
