model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,6,2,8,4,0.75,0.6,0.6667
SixKCNN,7,3,7,3,0.7,0.7,0.7
EightKCNN,3,0,10,7,1.0,0.3,0.4615
TenKCNN,9,9,1,1,0.5,0.9,0.6429
TwelveKCNN,5,0,10,5,1.0,0.5,0.6667
