model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,6,0,10,4,1.0,0.6,0.75
SixKCNN,8,0,10,2,1.0,0.8,0.8889
EightKCNN,7,0,10,3,1.0,0.7,0.8235
TenKCNN,10,0,10,0,1.0,1.0,1.0
TwelveKCNN,10,2,8,0,0.8333,1.0,0.9091
