model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,9,0,10,1,1.0,0.9,0.9474
SixKCNN,10,10,0,0,0.5,1.0,0.6667
EightKCNN,10,4,6,0,0.7143,1.0,0.8333
TenKCNN,10,10,0,0,0.5,1.0,0.6667
TwelveKCNN,10,1,9,0,0.9091,1.0,0.9524
