model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,5,0,10,5,1.0,0.5,0.6667
SixKCNN,0,0,10,10,0.0,0.0,0.0
EightKCNN,7,10,0,3,0.4118,0.7,0.5185
TenKCNN,2,0,10,8,1.0,0.2,0.3333
TwelveKCNN,10,10,0,0,0.5,1.0,0.6667
