model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,10,10,0,0,0.5,1.0,0.6667
SixKCNN,10,8,2,0,0.5556,1.0,0.7143
EightKCNN,10,10,0,0,0.5,1.0,0.6667
TenKCNN,10,9,1,0,0.5263,1.0,0.6897
TwelveKCNN,10,5,5,0,0.6667,1.0,0.8
