model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,8,1,9,2,0.8889,0.8,0.8421
SixKCNN,10,10,0,0,0.5,1.0,0.6667
EightKCNN,10,3,7,0,0.7692,1.0,0.8696
TenKCNN,10,3,7,0,0.7692,1.0,0.8696
TwelveKCNN,10,4,6,0,0.7143,1.0,0.8333
