experiment,n_seeds,model_class,size_label,precision,recall,f1
,77,FourKCNN,4k,0.6038577540106952,0.8228927934810287,0.670468601986249
,77,SixKCNN,6k,0.561743722943723,0.8451998981410745,0.6391347593582888
,77,EightKCNN,8k,0.52270623885918,0.7843901196842373,0.610224726254138
,77,TenKCNN,10k,0.6054751718869367,0.8875477463712758,0.6813964604023427
,77,TwelveKCNN,12k,0.60765444359562,0.9152533740769034,0.7080125541125541
