model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,10,9,1,0,0.5263,1.0,0.6897
SixKCNN,7,4,6,3,0.6364,0.7,0.6667
EightKCNN,8,10,0,2,0.4444,0.8,0.5714
TenKCNN,7,1,9,3,0.875,0.7,0.7778
TwelveKCNN,10,10,0,0,0.5,1.0,0.6667
