model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,8,1,9,2,0.8889,0.8,0.8421
SixKCNN,10,10,0,0,0.5,1.0,0.6667
EightKCNN,9,9,1,1,0.5,0.9,0.6429
TenKCNN,10,10,0,0,0.5,1.0,0.6667
TwelveKCNN,10,9,1,0,0.5263,1.0,0.6897
