model_class,tp,fp,tn,fn,precision,recall,f1
FourKMLP,10,9,1,0,0.5263,1.0,0.6897
SixKMLP,10,8,2,0,0.5556,1.0,0.7143
EightKMLP,10,6,4,0,0.625,1.0,0.7692
TenKMLP,10,1,9,0,0.9091,1.0,0.9524
TwelveKMLP,10,4,6,0,0.7143,1.0,0.8333
