model_class,tp,fp,tn,fn,precision,recall,f1
FourKMLP,7,8,2,3,0.4667,0.7,0.56
SixKMLP,4,0,10,6,1.0,0.4,0.5714
EightKMLP,4,1,9,6,0.8,0.4,0.5333
TenKMLP,3,0,10,7,1.0,0.3,0.4615
TwelveKMLP,5,0,10,5,1.0,0.5,0.6667
