model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,10,8,2,0,0.5556,1.0,0.7143
SixKCNN,8,0,10,2,1.0,0.8,0.8889
EightKCNN,9,10,0,1,0.4737,0.9,0.6207
TenKCNN,10,0,10,0,1.0,1.0,1.0
TwelveKCNN,10,10,0,0,0.5,1.0,0.6667
