model_class,tp,fp,tn,fn,precision,recall,f1
FourKMLP,10,6,4,0,0.625,1.0,0.7692
SixKMLP,8,0,10,2,1.0,0.8,0.8889
EightKMLP,8,0,10,2,1.0,0.8,0.8889
TenKMLP,9,9,1,1,0.5,0.9,0.6429
TwelveKMLP,9,0,10,1,1.0,0.9,0.9474
