experiment,seed,model_class,family,tp,fp,tn,fn,precision,recall,f1,miner_mem_bytes,miner_mem_mb,scientist_mem_bytes,scientist_mem_mb,at_mem_bytes,at_mem_mb,total_mem_bytes,total_mem_mb
sae_mem_TwelveKMLP,1,TwelveKMLP,ffnn,10,0,10,0,1.0,1.0,1.0,481234944,481.235,9697222656,9697.223,525139968,525.14,10703597568,10703.598
