experiment,seed,model_class,family,tp,fp,tn,fn,precision,recall,f1,miner_mem_bytes,miner_mem_mb,scientist_mem_bytes,scientist_mem_mb,at_mem_bytes,at_mem_mb,total_mem_bytes,total_mem_mb
sae_mem_TwelveKAE,1,TwelveKAE,ae,10,8,2,0,0.5556,1.0,0.7143,905969664,905.97,18119393280,18119.393,905969664,905.97,19931332608,19931.333
