model_class,tp,fp,tn,fn,precision,recall,f1
FourKAE,10,10,0,0,0.5,1.0,0.6667
SixKAE,10,10,0,0,0.5,1.0,0.6667
EightKAE,0,1,9,10,0.0,0.0,0.0
TenKAE,0,0,10,10,0.0,0.0,0.0
TwelveKAE,8,9,1,2,0.4706,0.8,0.5926
