experiment,seed,model_class,family,tp,fp,tn,fn,precision,recall,f1,miner_mem_bytes,miner_mem_mb,scientist_mem_bytes,scientist_mem_mb,at_mem_bytes,at_mem_mb,total_mem_bytes,total_mem_mb
sae_mem_SixKAE,1,SixKAE,ae,10,3,7,0,0.7692,1.0,0.8696,905912320,905.912,18118246400,18118.246,905912320,905.912,19930071040,19930.071
