experiment,seed,model_class,family,tp,fp,tn,fn,precision,recall,f1,miner_mem_bytes,miner_mem_mb,scientist_mem_bytes,scientist_mem_mb,at_mem_bytes,at_mem_mb,total_mem_bytes,total_mem_mb
sae_mem_TenKAE,1,TenKAE,ae,10,3,7,0,0.7692,1.0,0.8696,905977856,905.978,18119557120,18119.557,905977856,905.978,19931512832,19931.513
