model_class,tp,fp,tn,fn,precision,recall,f1
FourKMLP,9,10,0,1,0.4737,0.9,0.6207
SixKMLP,9,0,10,1,1.0,0.9,0.9474
EightKMLP,10,3,7,0,0.7692,1.0,0.8696
TenKMLP,9,1,9,1,0.9,0.9,0.9
TwelveKMLP,10,7,3,0,0.5882,1.0,0.7407
