model_class,tp,fp,tn,fn,precision,recall,f1
FourKMLP,2,10,0,8,0.1667,0.2,0.1818
SixKMLP,0,0,10,10,0.0,0.0,0.0
EightKMLP,10,10,0,0,0.5,1.0,0.6667
TenKMLP,0,0,10,10,0.0,0.0,0.0
TwelveKMLP,2,0,10,8,1.0,0.2,0.3333
