model_class,tp,fp,tn,fn,precision,recall,f1
FourKMLP,9,1,9,1,0.9,0.9,0.9
SixKMLP,10,10,0,0,0.5,1.0,0.6667
EightKMLP,8,0,10,2,1.0,0.8,0.8889
TenKMLP,10,0,10,0,1.0,1.0,1.0
TwelveKMLP,8,0,10,2,1.0,0.8,0.8889
