model_class,tp,fp,tn,fn,precision,recall,f1
FourKMLP,2,1,9,8,0.6667,0.2,0.3077
SixKMLP,10,10,0,0,0.5,1.0,0.6667
EightKMLP,0,0,10,10,0.0,0.0,0.0
TenKMLP,2,0,10,8,1.0,0.2,0.3333
TwelveKMLP,0,0,10,10,0.0,0.0,0.0
