model_class,tp,fp,tn,fn,precision,recall,f1
FourKMLP,10,10,0,0,0.5,1.0,0.6667
SixKMLP,9,0,10,1,1.0,0.9,0.9474
EightKMLP,10,3,7,0,0.7692,1.0,0.8696
TenKMLP,10,1,9,0,0.9091,1.0,0.9524
TwelveKMLP,9,7,3,1,0.5625,0.9,0.6923
