experiment,n_seeds,model_class,size_label,precision,recall,f1
,99,FourKMLP,4k,0.5926050505050505,0.7626262626262627,0.6293919191919192
,99,SixKMLP,6k,0.7072151515151516,0.7565656565656567,0.6768626262626263
,99,EightKMLP,8k,0.6130444444444445,0.8262626262626263,0.6664131313131314
,99,TenKMLP,10k,0.6967696969696969,0.791919191919192,0.7053262626262625
,99,TwelveKMLP,12k,0.6252252525252525,0.8404040404040405,0.6801434343434343
