model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,8,10,0,2,0.4444,0.8,0.5714
SixKCNN,1,0,10,9,1.0,0.1,0.1818
EightKCNN,1,8,2,9,0.1111,0.1,0.1053
TenKCNN,10,10,0,0,0.5,1.0,0.6667
TwelveKCNN,9,10,0,1,0.4737,0.9,0.6207
