model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,10,10,0,0,0.5,1.0,0.6667
SixKCNN,10,8,2,0,0.5556,1.0,0.7143
EightKCNN,10,10,0,0,0.5,1.0,0.6667
TenKCNN,10,10,0,0,0.5,1.0,0.6667
TwelveKCNN,10,4,6,0,0.7143,1.0,0.8333
