model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,10,2,8,0,0.8333,1.0,0.9091
SixKCNN,9,8,2,1,0.5294,0.9,0.6667
EightKCNN,10,2,8,0,0.8333,1.0,0.9091
TenKCNN,10,10,0,0,0.5,1.0,0.6667
TwelveKCNN,10,0,10,0,1.0,1.0,1.0
