model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,5,7,3,5,0.4167,0.5,0.4545
SixKCNN,10,10,0,0,0.5,1.0,0.6667
EightKCNN,8,8,2,2,0.5,0.8,0.6154
TenKCNN,4,2,8,6,0.6667,0.4,0.5
TwelveKCNN,6,3,7,4,0.6667,0.6,0.6316
