model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,2,1,9,8,0.6667,0.2,0.3077
SixKCNN,10,10,0,0,0.5,1.0,0.6667
EightKCNN,0,0,10,10,0.0,0.0,0.0
TenKCNN,0,0,10,10,0.0,0.0,0.0
TwelveKCNN,7,3,7,3,0.7,0.7,0.7
