model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,0,1,9,10,0.0,0.0,0.0
SixKCNN,10,10,0,0,0.5,1.0,0.6667
EightKCNN,6,4,6,4,0.6,0.6,0.6
TenKCNN,10,10,0,0,0.5,1.0,0.6667
TwelveKCNN,8,3,7,2,0.7273,0.8,0.7619
