experiment,n_seeds,model_class,size_label,precision,recall,f1
,51,FourKCNN,4k,0.5567470588235295,0.7627450980392156,0.6152823529411765
,51,SixKCNN,6k,0.5623666666666667,0.780392156862745,0.6056764705882353
,51,EightKCNN,8k,0.5071803921568627,0.6980392156862746,0.5682039215686274
,51,TenKCNN,10k,0.5919882352941177,0.8411764705882353,0.6458274509803921
,51,TwelveKCNN,12k,0.635092156862745,0.8745098039215686,0.7086666666666668
