model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,8,10,0,2,0.4444,0.8,0.5714
SixKCNN,0,0,10,10,0.0,0.0,0.0
EightKCNN,2,7,3,8,0.2222,0.2,0.2105
TenKCNN,10,10,0,0,0.5,1.0,0.6667
TwelveKCNN,10,10,0,0,0.5,1.0,0.6667
