experiment,seed,model_class,family,tp,fp,tn,fn,precision,recall,f1,miner_mem_bytes,miner_mem_mb,scientist_mem_bytes,scientist_mem_mb,at_mem_bytes,at_mem_mb,total_mem_bytes,total_mem_mb
sae_mem_TwelveKAE,1,TwelveKAE,ae,10,4,6,0,0.7143,1.0,0.8333,905940992,905.941,18118819840,18118.82,905940992,905.941,19930701824,19930.702
