experiment,seed,model_class,family,tp,fp,tn,fn,precision,recall,f1,miner_mem_bytes,miner_mem_mb,scientist_mem_bytes,scientist_mem_mb,at_mem_bytes,at_mem_mb,total_mem_bytes,total_mem_mb
sae_mem_SixKMLP,1,SixKMLP,ffnn,10,0,10,0,1.0,1.0,1.0,481337344,481.337,9648689152,9648.689,525393920,525.394,10655420416,10655.42
