experiment,n_seeds,model_class,size_label,precision,recall,f1
,76,FourKAE,4k,0.504836947368421,0.9959736842105263,0.6696647105263157
,76,SixKAE,6k,0.5112817368421052,0.8859210526315789,0.6381453684210525
,76,EightKAE,8k,0.49193863157894735,0.7731842105263158,0.581224447368421
,76,TenKAE,10k,0.513582105263158,0.8751842105263158,0.6285023421052631
,76,TwelveKAE,12k,0.5380922894736843,0.8792105263157893,0.6368735
