model_class,tp,fp,tn,fn,precision,recall,f1
FourKAE,10,10,0,0,0.5,1.0,0.6667
SixKAE,10,10,0,0,0.5,1.0,0.6667
EightKAE,10,1,9,0,0.9091,1.0,0.9524
TenKAE,10,0,10,0,1.0,1.0,1.0
TwelveKAE,10,9,1,0,0.5263,1.0,0.6897
