model_class,tp,fp,tn,fn,precision,recall,f1
FourKAE,10,10,0,0,0.5,1.0,0.6667
SixKAE,10,10,0,0,0.5,1.0,0.6667
EightKAE,9,10,0,1,0.4737,0.9,0.6207
TenKAE,9,10,0,1,0.4737,0.9,0.6207
TwelveKAE,10,10,0,0,0.5,1.0,0.6667
