model_class,tp,fp,tn,fn,precision,recall,f1
FourKAE,10,10,0,0,0.5,1.0,0.6667
SixKAE,10,10,0,0,0.5,1.0,0.6667
EightKAE,10,4,6,0,0.7143,1.0,0.8333
TenKAE,10,10,0,0,0.5,1.0,0.6667
TwelveKAE,10,0,10,0,1.0,1.0,1.0
