model_class,tp,fp,tn,fn,precision,recall,f1
FourKAE,10,7,3,0,0.5882,1.0,0.7407
SixKAE,10,7,3,0,0.5882,1.0,0.7407
EightKAE,10,7,3,0,0.5882,1.0,0.7407
TenKAE,10,8,2,0,0.5556,1.0,0.7143
TwelveKAE,10,8,2,0,0.5556,1.0,0.7143
