model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,8,6,4,2,0.5714,0.8,0.6667
SixKCNN,7,3,7,3,0.7,0.7,0.7
EightKCNN,3,0,10,7,1.0,0.3,0.4615
TenKCNN,10,10,0,0,0.5,1.0,0.6667
TwelveKCNN,7,7,3,3,0.5,0.7,0.5833
