model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,10,8,2,0,0.5556,1.0,0.7143
SixKCNN,6,0,10,4,1.0,0.6,0.75
EightKCNN,1,1,9,9,0.5,0.1,0.1667
TenKCNN,3,0,10,7,1.0,0.3,0.4615
TwelveKCNN,10,10,0,0,0.5,1.0,0.6667
