model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,10,0,10,0,1.0,1.0,1.0
SixKCNN,10,4,6,0,0.7143,1.0,0.8333
EightKCNN,10,0,10,0,1.0,1.0,1.0
TenKCNN,10,0,10,0,1.0,1.0,1.0
TwelveKCNN,10,2,8,0,0.8333,1.0,0.9091
