model_class,tp,fp,tn,fn,precision,recall,f1
FourKCNN,6,0,10,4,1.0,0.6,0.75
SixKCNN,10,10,0,0,0.5,1.0,0.6667
EightKCNN,6,5,5,4,0.5455,0.6,0.5714
TenKCNN,10,10,0,0,0.5,1.0,0.6667
TwelveKCNN,10,2,8,0,0.8333,1.0,0.9091
